line_id,transaction_id,line_number,product_id,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total_amount,line_cost_amount,tax_rate,tax_amount,created_at
7799,2220,6,94,1,512.35,247.39,0.0,0.0,512.35,247.39,8.0,40.99,2023-11-16 21:00:00
7800,2221,1,118,3,460.35,256.22,15.0,207.16,1173.89,768.66,8.0,93.91,2023-10-22 13:51:00
7801,2221,2,29,4,233.21,136.5,0.0,0.0,932.84,546.0,8.0,74.63,2023-10-22 13:51:00
7802,2222,1,23,4,459.09,290.77,20.0,367.27,1469.09,1163.08,8.0,117.53,2023-05-10 15:18:00
7803,2222,2,46,4,477.42,229.63,15.0,286.45,1623.23,918.52,8.0,129.86,2023-05-10 15:18:00
7804,2223,1,92,4,91.42,42.57,20.0,73.14,292.54,170.28,8.0,23.4,2024-02-16 09:57:00
7805,2223,2,87,2,511.62,242.83,10.0,102.32,920.92,485.66,8.0,73.67,2024-02-16 09:57:00
7806,2223,3,131,3,251.67,106.11,20.0,151.0,604.01,318.33,8.0,48.32,2024-02-16 09:57:00
7807,2223,4,6,4,400.14,230.48,15.0,240.08,1360.48,921.92,8.0,108.84,2024-02-16 09:57:00
7808,2224,1,162,2,574.04,233.96,15.0,172.21,975.87,467.92,8.0,78.07,2023-02-25 18:15:00
7809,2224,2,122,4,225.99,106.23,15.0,135.59,768.37,424.92,8.0,61.47,2023-02-25 18:15:00
7810,2224,3,192,3,406.96,182.25,15.0,183.13,1037.75,546.75,8.0,83.02,2023-02-25 18:15:00
7811,2224,4,15,1,472.39,290.83,5.0,23.62,448.77,290.83,8.0,35.9,2023-02-25 18:15:00
7812,2225,1,20,1,68.1,48.05,5.0,3.4,64.7,48.05,8.0,5.18,2024-08-15 08:20:00
7813,2225,2,198,5,168.14,125.61,0.0,0.0,840.7,628.05,8.0,67.26,2024-08-15 08:20:00
7814,2225,3,19,1,421.77,218.83,0.0,0.0,421.77,218.83,8.0,33.74,2024-08-15 08:20:00
7815,2225,4,46,4,477.42,229.63,15.0,286.45,1623.23,918.52,8.0,129.86,2024-08-15 08:20:00
7816,2226,1,148,2,516.71,267.58,0.0,0.0,1033.42,535.16,8.0,82.67,2023-09-04 13:51:00
7817,2226,2,59,1,235.51,112.8,0.0,0.0,235.51,112.8,8.0,18.84,2023-09-04 13:51:00
7818,2227,1,85,5,595.61,269.25,0.0,0.0,2978.05,1346.25,8.0,238.24,2023-11-24 09:55:00
7819,2227,2,122,3,225.99,106.23,15.0,101.7,576.27,318.69,8.0,46.1,2023-11-24 09:55:00
7820,2227,3,15,2,472.39,290.83,5.0,47.24,897.54,581.66,8.0,71.8,2023-11-24 09:55:00
7821,2227,4,114,2,583.64,275.82,10.0,116.73,1050.55,551.64,8.0,84.04,2023-11-24 09:55:00
7822,2228,1,68,3,363.23,153.1,0.0,0.0,1089.69,459.3,8.0,87.18,2023-10-05 10:25:00
7823,2228,2,106,1,146.53,64.57,0.0,0.0,146.53,64.57,8.0,11.72,2023-10-05 10:25:00
7824,2228,3,192,5,406.96,182.25,15.0,305.22,1729.58,911.25,8.0,138.37,2023-10-05 10:25:00
7825,2228,4,136,1,616.98,250.29,0.0,0.0,616.98,250.29,8.0,49.36,2023-10-05 10:25:00
7826,2228,5,86,2,189.1,83.63,10.0,37.82,340.38,167.26,8.0,27.23,2023-10-05 10:25:00
7827,2228,6,161,1,151.21,64.91,15.0,22.68,128.53,64.91,8.0,10.28,2023-10-05 10:25:00
7828,2229,1,26,2,66.73,26.82,10.0,13.35,120.11,53.64,8.0,9.61,2024-05-31 08:49:00
7829,2229,2,13,2,443.38,279.02,20.0,177.35,709.41,558.04,8.0,56.75,2024-05-31 08:49:00
7830,2229,3,156,3,602.27,294.49,15.0,271.02,1535.79,883.47,8.0,122.86,2024-05-31 08:49:00
7831,2230,1,198,1,168.14,125.61,0.0,0.0,168.14,125.61,8.0,13.45,2023-01-07 13:30:00
7832,2230,2,95,1,274.64,217.52,5.0,13.73,260.91,217.52,8.0,20.87,2023-01-07 13:30:00
7833,2230,3,180,5,199.42,148.66,20.0,199.42,797.68,743.3,8.0,63.81,2023-01-07 13:30:00
7834,2230,4,78,5,78.25,35.06,20.0,78.25,313.0,175.3,8.0,25.04,2023-01-07 13:30:00
7835,2230,5,50,3,162.33,135.18,15.0,73.05,413.94,405.54,8.0,33.12,2023-01-07 13:30:00
7836,2230,6,120,1,484.06,198.56,0.0,0.0,484.06,198.56,8.0,38.72,2023-01-07 13:30:00
7837,2231,1,3,1,18.77,9.78,0.0,0.0,18.77,9.78,8.0,1.5,2024-10-24 10:06:00
7838,2231,2,192,1,406.96,182.25,15.0,61.04,345.92,182.25,8.0,27.67,2024-10-24 10:06:00
7839,2231,3,70,2,661.16,299.35,0.0,0.0,1322.32,598.7,8.0,105.79,2024-10-24 10:06:00
7840,2231,4,113,3,103.85,45.02,0.0,0.0,311.55,135.06,8.0,24.92,2024-10-24 10:06:00
7841,2232,1,145,5,20.38,8.44,20.0,20.38,81.52,42.2,8.0,6.52,2023-08-18 21:13:00
7842,2232,2,191,3,566.98,264.16,0.0,0.0,1700.94,792.48,8.0,136.08,2023-08-18 21:13:00
7843,2232,3,121,4,439.97,205.82,0.0,0.0,1759.88,823.28,8.0,140.79,2023-08-18 21:13:00
7844,2232,4,24,5,343.12,179.71,15.0,257.34,1458.26,898.55,8.0,116.66,2023-08-18 21:13:00
7845,2232,5,115,1,257.9,180.24,10.0,25.79,232.11,180.24,8.0,18.57,2023-08-18 21:13:00
7846,2232,6,165,4,352.39,158.58,10.0,140.96,1268.6,634.32,8.0,101.49,2023-08-18 21:13:00
7847,2233,1,61,1,139.21,86.85,10.0,13.92,125.29,86.85,8.0,10.02,2024-09-10 09:31:00
7848,2233,2,177,1,115.0,78.95,0.0,0.0,115.0,78.95,8.0,9.2,2024-09-10 09:31:00
7849,2233,3,199,3,395.59,227.72,0.0,0.0,1186.77,683.16,8.0,94.94,2024-09-10 09:31:00
7850,2233,4,145,3,20.38,8.44,20.0,12.23,48.91,25.32,8.0,3.91,2024-09-10 09:31:00
7851,2233,5,62,5,506.87,220.34,5.0,126.72,2407.63,1101.7,8.0,192.61,2024-09-10 09:31:00
7852,2233,6,8,1,578.57,242.82,0.0,0.0,578.57,242.82,8.0,46.29,2024-09-10 09:31:00
7853,2234,1,55,1,265.78,190.28,20.0,53.16,212.62,190.28,8.0,17.01,2024-10-28 09:31:00
7854,2234,2,97,5,38.21,26.89,10.0,19.11,171.94,134.45,8.0,13.76,2024-10-28 09:31:00
7855,2234,3,74,5,475.92,278.18,5.0,118.98,2260.62,1390.9,8.0,180.85,2024-10-28 09:31:00
7856,2234,4,165,3,352.39,158.58,10.0,105.72,951.45,475.74,8.0,76.12,2024-10-28 09:31:00
7857,2234,5,128,3,304.41,124.0,10.0,91.32,821.91,372.0,8.0,65.75,2024-10-28 09:31:00
7858,2235,1,120,4,484.06,198.56,0.0,0.0,1936.24,794.24,8.0,154.9,2023-12-09 17:12:00
7859,2235,2,6,4,400.14,230.48,15.0,240.08,1360.48,921.92,8.0,108.84,2023-12-09 17:12:00
7860,2235,3,170,3,25.6,12.01,0.0,0.0,76.8,36.03,8.0,6.14,2023-12-09 17:12:00
7861,2236,1,38,4,309.82,168.7,20.0,247.86,991.42,674.8,8.0,79.31,2024-07-04 18:20:00
7862,2236,2,168,1,291.71,156.72,15.0,43.76,247.95,156.72,8.0,19.84,2024-07-04 18:20:00
7863,2236,3,185,5,351.68,157.78,0.0,0.0,1758.4,788.9,8.0,140.67,2024-07-04 18:20:00
7864,2236,4,47,2,269.32,123.84,5.0,26.93,511.71,247.68,8.0,40.94,2024-07-04 18:20:00
7865,2237,1,190,1,83.5,44.74,0.0,0.0,83.5,44.74,8.0,6.68,2024-06-08 21:55:00
7866,2238,1,1,1,184.37,122.01,5.0,9.22,175.15,122.01,8.0,14.01,2024-08-26 12:54:00
7867,2238,2,143,1,66.47,38.32,15.0,9.97,56.5,38.32,8.0,4.52,2024-08-26 12:54:00
7868,2238,3,18,2,46.7,35.47,10.0,9.34,84.06,70.94,8.0,6.72,2024-08-26 12:54:00
7869,2238,4,168,2,291.71,156.72,15.0,87.51,495.91,313.44,8.0,39.67,2024-08-26 12:54:00
7870,2238,5,120,4,484.06,198.56,0.0,0.0,1936.24,794.24,8.0,154.9,2024-08-26 12:54:00
7871,2239,1,119,1,336.47,170.63,5.0,16.82,319.65,170.63,8.0,25.57,2024-11-15 18:44:00
7872,2239,2,120,3,484.06,198.56,0.0,0.0,1452.18,595.68,8.0,116.17,2024-11-15 18:44:00
7873,2239,3,126,5,109.67,47.25,0.0,0.0,548.35,236.25,8.0,43.87,2024-11-15 18:44:00
7874,2239,4,127,4,147.27,66.77,20.0,117.82,471.26,267.08,8.0,37.7,2024-11-15 18:44:00
7875,2239,5,13,2,443.38,279.02,20.0,177.35,709.41,558.04,8.0,56.75,2024-11-15 18:44:00
7876,2240,1,166,5,165.37,111.44,5.0,41.34,785.51,557.2,8.0,62.84,2023-04-18 17:21:00
7877,2240,2,168,4,291.71,156.72,15.0,175.03,991.81,626.88,8.0,79.34,2023-04-18 17:21:00
7878,2240,3,198,3,168.14,125.61,0.0,0.0,504.42,376.83,8.0,40.35,2023-04-18 17:21:00
7879,2240,4,189,4,521.91,244.3,0.0,0.0,2087.64,977.2,8.0,167.01,2023-04-18 17:21:00
7880,2241,1,145,1,20.38,8.44,20.0,4.08,16.3,8.44,8.0,1.3,2024-08-31 13:24:00
7881,2241,2,176,3,89.49,62.33,20.0,53.69,214.78,186.99,8.0,17.18,2024-08-31 13:24:00
7882,2241,3,29,1,233.21,136.5,0.0,0.0,233.21,136.5,8.0,18.66,2024-08-31 13:24:00
7883,2241,4,152,2,275.12,139.93,0.0,0.0,550.24,279.86,8.0,44.02,2024-08-31 13:24:00
7884,2241,5,43,3,144.45,66.91,15.0,65.0,368.35,200.73,8.0,29.47,2024-08-31 13:24:00
7885,2241,6,39,4,602.18,245.49,15.0,361.31,2047.41,981.96,8.0,163.79,2024-08-31 13:24:00
7886,2242,1,45,3,97.88,45.0,20.0,58.73,234.91,135.0,8.0,18.79,2024-06-27 20:42:00
7887,2242,2,91,1,280.31,196.51,0.0,0.0,280.31,196.51,8.0,22.42,2024-06-27 20:42:00
7888,2242,3,12,4,323.71,206.91,0.0,0.0,1294.84,827.64,8.0,103.59,2024-06-27 20:42:00
7889,2242,4,13,4,443.38,279.02,20.0,354.7,1418.82,1116.08,8.0,113.51,2024-06-27 20:42:00
7890,2242,5,127,3,147.27,66.77,20.0,88.36,353.45,200.31,8.0,28.28,2024-06-27 20:42:00
7891,2243,1,29,4,233.21,136.5,0.0,0.0,932.84,546.0,8.0,74.63,2023-05-04 16:08:00
7892,2243,2,126,3,109.67,47.25,0.0,0.0,329.01,141.75,8.0,26.32,2023-05-04 16:08:00
7893,2243,3,187,4,434.92,291.94,5.0,86.98,1652.7,1167.76,8.0,132.22,2023-05-04 16:08:00
7894,2243,4,128,4,304.41,124.0,10.0,121.76,1095.88,496.0,8.0,87.67,2023-05-04 16:08:00
7895,2243,5,68,5,363.23,153.1,0.0,0.0,1816.15,765.5,8.0,145.29,2023-05-04 16:08:00
7896,2243,6,131,2,251.67,106.11,20.0,100.67,402.67,212.22,8.0,32.21,2023-05-04 16:08:00
7897,2244,1,99,5,450.55,210.67,15.0,337.91,1914.84,1053.35,8.0,153.19,2023-08-10 16:15:00
7898,2244,2,155,4,485.13,253.71,0.0,0.0,1940.52,1014.84,8.0,155.24,2023-08-10 16:15:00
7899,2244,3,149,1,361.9,216.41,20.0,72.38,289.52,216.41,8.0,23.16,2023-08-10 16:15:00
7900,2245,1,110,1,539.34,225.0,20.0,107.87,431.47,225.0,8.0,34.52,2024-12-14 14:57:00
7901,2245,2,164,2,469.49,233.23,20.0,187.8,751.18,466.46,8.0,60.09,2024-12-14 14:57:00
7902,2245,3,148,4,516.71,267.58,0.0,0.0,2066.84,1070.32,8.0,165.35,2024-12-14 14:57:00
7903,2246,1,95,1,274.64,217.52,5.0,13.73,260.91,217.52,8.0,20.87,2024-08-22 17:12:00
7904,2246,2,62,2,506.87,220.34,5.0,50.69,963.05,440.68,8.0,77.04,2024-08-22 17:12:00
7905,2247,1,132,4,254.07,178.96,15.0,152.44,863.84,715.84,8.0,69.11,2024-10-18 14:33:00
7906,2247,2,189,3,521.91,244.3,0.0,0.0,1565.73,732.9,8.0,125.26,2024-10-18 14:33:00
7907,2248,1,71,5,343.19,285.54,0.0,0.0,1715.95,1427.7,8.0,137.28,2023-02-24 10:38:00
7908,2248,2,199,1,395.59,227.72,0.0,0.0,395.59,227.72,8.0,31.65,2023-02-24 10:38:00
7909,2248,3,141,1,492.42,240.97,0.0,0.0,492.42,240.97,8.0,39.39,2023-02-24 10:38:00
7910,2248,4,126,2,109.67,47.25,0.0,0.0,219.34,94.5,8.0,17.55,2023-02-24 10:38:00
7911,2248,5,65,5,282.14,151.36,0.0,0.0,1410.7,756.8,8.0,112.86,2023-02-24 10:38:00
7912,2248,6,123,2,311.24,143.88,15.0,93.37,529.11,287.76,8.0,42.33,2023-02-24 10:38:00
7913,2249,1,43,1,144.45,66.91,15.0,21.67,122.78,66.91,8.0,9.82,2023-05-06 15:14:00
7914,2249,2,33,4,123.23,59.98,0.0,0.0,492.92,239.92,8.0,39.43,2023-05-06 15:14:00
7915,2249,3,36,4,422.49,187.12,10.0,169.0,1520.96,748.48,8.0,121.68,2023-05-06 15:14:00
7916,2249,4,149,5,361.9,216.41,20.0,361.9,1447.6,1082.05,8.0,115.81,2023-05-06 15:14:00
7917,2249,5,57,4,492.52,234.8,10.0,197.01,1773.07,939.2,8.0,141.85,2023-05-06 15:14:00
7918,2250,1,84,4,324.65,146.51,0.0,0.0,1298.6,586.04,8.0,103.89,2024-10-21 18:03:00
7919,2250,2,124,4,303.62,129.04,0.0,0.0,1214.48,516.16,8.0,97.16,2024-10-21 18:03:00
7920,2250,3,178,5,176.35,98.75,0.0,0.0,881.75,493.75,8.0,70.54,2024-10-21 18:03:00
7921,2251,1,82,1,372.71,186.16,5.0,18.64,354.07,186.16,8.0,28.33,2023-11-05 11:19:00
7922,2251,2,53,1,381.94,209.74,15.0,57.29,324.65,209.74,8.0,25.97,2023-11-05 11:19:00
7923,2251,3,90,3,279.33,115.21,0.0,0.0,837.99,345.63,8.0,67.04,2023-11-05 11:19:00
7924,2251,4,64,4,528.24,226.18,0.0,0.0,2112.96,904.72,8.0,169.04,2023-11-05 11:19:00
7925,2251,5,129,3,12.4,10.29,15.0,5.58,31.62,30.87,8.0,2.53,2023-11-05 11:19:00
7926,2251,6,179,1,115.5,77.62,20.0,23.1,92.4,77.62,8.0,7.39,2023-11-05 11:19:00
7927,2252,1,49,3,314.94,172.01,0.0,0.0,944.82,516.03,8.0,75.59,2023-10-06 16:02:00
7928,2252,2,98,4,374.73,212.83,5.0,74.95,1423.97,851.32,8.0,113.92,2023-10-06 16:02:00
7929,2252,3,152,2,275.12,139.93,0.0,0.0,550.24,279.86,8.0,44.02,2023-10-06 16:02:00
7930,2252,4,180,5,199.42,148.66,20.0,199.42,797.68,743.3,8.0,63.81,2023-10-06 16:02:00
7931,2252,5,96,3,463.83,237.68,5.0,69.57,1321.92,713.04,8.0,105.75,2023-10-06 16:02:00
7932,2252,6,116,2,45.39,19.65,15.0,13.62,77.16,39.3,8.0,6.17,2023-10-06 16:02:00
7933,2253,1,138,5,345.22,139.74,0.0,0.0,1726.1,698.7,8.0,138.09,2024-04-16 08:51:00
7934,2253,2,81,3,256.94,151.36,0.0,0.0,770.82,454.08,8.0,61.67,2024-04-16 08:51:00
7935,2253,3,84,2,324.65,146.51,0.0,0.0,649.3,293.02,8.0,51.94,2024-04-16 08:51:00
7936,2253,4,5,5,117.35,54.93,15.0,88.01,498.74,274.65,8.0,39.9,2024-04-16 08:51:00
7937,2253,5,103,3,104.39,49.58,20.0,62.63,250.54,148.74,8.0,20.04,2024-04-16 08:51:00
7938,2254,1,152,3,275.12,139.93,0.0,0.0,825.36,419.79,8.0,66.03,2023-05-30 21:31:00
7939,2254,2,122,5,225.99,106.23,15.0,169.49,960.46,531.15,8.0,76.84,2023-05-30 21:31:00
7940,2254,3,67,2,401.44,168.1,0.0,0.0,802.88,336.2,8.0,64.23,2023-05-30 21:31:00
7941,2254,4,160,1,264.09,209.42,20.0,52.82,211.27,209.42,8.0,16.9,2023-05-30 21:31:00
7942,2254,5,50,1,162.33,135.18,15.0,24.35,137.98,135.18,8.0,11.04,2023-05-30 21:31:00
7943,2254,6,90,1,279.33,115.21,0.0,0.0,279.33,115.21,8.0,22.35,2023-05-30 21:31:00
7944,2255,1,165,5,352.39,158.58,10.0,176.19,1585.76,792.9,8.0,126.86,2024-03-01 17:57:00
7945,2255,2,30,2,95.07,39.24,0.0,0.0,190.14,78.48,8.0,15.21,2024-03-01 17:57:00
7946,2255,3,55,3,265.78,190.28,20.0,159.47,637.87,570.84,8.0,51.03,2024-03-01 17:57:00
7947,2255,4,40,4,356.48,239.78,10.0,142.59,1283.33,959.12,8.0,102.67,2024-03-01 17:57:00
7948,2255,5,196,3,403.42,237.92,5.0,60.51,1149.75,713.76,8.0,91.98,2024-03-01 17:57:00
7949,2256,1,77,3,154.02,121.89,0.0,0.0,462.06,365.67,8.0,36.96,2024-05-26 08:54:00
7950,2256,2,118,4,460.35,256.22,15.0,276.21,1565.19,1024.88,8.0,125.22,2024-05-26 08:54:00
7951,2257,1,78,3,78.25,35.06,20.0,46.95,187.8,105.18,8.0,15.02,2024-12-04 10:24:00
7952,2257,2,86,3,189.1,83.63,10.0,56.73,510.57,250.89,8.0,40.85,2024-12-04 10:24:00
7953,2258,1,100,2,83.97,50.31,20.0,33.59,134.35,100.62,8.0,10.75,2023-08-25 13:45:00
7954,2258,2,160,2,264.09,209.42,20.0,105.64,422.54,418.84,8.0,33.8,2023-08-25 13:45:00
7955,2258,3,182,2,413.03,165.32,5.0,41.3,784.76,330.64,8.0,62.78,2023-08-25 13:45:00
7956,2259,1,59,4,235.51,112.8,0.0,0.0,942.04,451.2,8.0,75.36,2024-03-31 11:42:00
7957,2259,2,71,1,343.19,285.54,0.0,0.0,343.19,285.54,8.0,27.46,2024-03-31 11:42:00
7958,2259,3,99,5,450.55,210.67,15.0,337.91,1914.84,1053.35,8.0,153.19,2024-03-31 11:42:00
7959,2260,1,147,1,185.39,136.89,5.0,9.27,176.12,136.89,8.0,14.09,2024-03-03 08:50:00
7960,2260,2,135,1,304.43,128.55,0.0,0.0,304.43,128.55,8.0,24.35,2024-03-03 08:50:00
7961,2261,1,22,3,237.34,134.87,0.0,0.0,712.02,404.61,8.0,56.96,2023-03-18 12:40:00
7962,2261,2,190,1,83.5,44.74,0.0,0.0,83.5,44.74,8.0,6.68,2023-03-18 12:40:00
7963,2261,3,46,4,477.42,229.63,15.0,286.45,1623.23,918.52,8.0,129.86,2023-03-18 12:40:00
7964,2261,4,1,3,184.37,122.01,5.0,27.66,525.45,366.03,8.0,42.04,2023-03-18 12:40:00
7965,2261,5,44,4,327.63,173.17,0.0,0.0,1310.52,692.68,8.0,104.84,2023-03-18 12:40:00
7966,2261,6,43,1,144.45,66.91,15.0,21.67,122.78,66.91,8.0,9.82,2023-03-18 12:40:00
7967,2262,1,188,2,70.02,53.85,0.0,0.0,140.04,107.7,8.0,11.2,2024-11-11 21:05:00
7968,2262,2,86,2,189.1,83.63,10.0,37.82,340.38,167.26,8.0,27.23,2024-11-11 21:05:00
7969,2262,3,70,4,661.16,299.35,0.0,0.0,2644.64,1197.4,8.0,211.57,2024-11-11 21:05:00
7970,2262,4,32,4,604.09,279.33,0.0,0.0,2416.36,1117.32,8.0,193.31,2024-11-11 21:05:00
7971,2262,5,50,3,162.33,135.18,15.0,73.05,413.94,405.54,8.0,33.12,2024-11-11 21:05:00
7972,2263,1,179,1,115.5,77.62,20.0,23.1,92.4,77.62,8.0,7.39,2023-03-10 13:57:00
7973,2263,2,195,4,595.12,269.61,5.0,119.02,2261.46,1078.44,8.0,180.92,2023-03-10 13:57:00
7974,2263,3,82,5,372.71,186.16,5.0,93.18,1770.37,930.8,8.0,141.63,2023-03-10 13:57:00
7975,2263,4,142,1,503.14,241.67,20.0,100.63,402.51,241.67,8.0,32.2,2023-03-10 13:57:00
7976,2264,1,78,1,78.25,35.06,20.0,15.65,62.6,35.06,8.0,5.01,2024-12-21 13:11:00
7977,2264,2,152,1,275.12,139.93,0.0,0.0,275.12,139.93,8.0,22.01,2024-12-21 13:11:00
7978,2264,3,46,3,477.42,229.63,15.0,214.84,1217.42,688.89,8.0,97.39,2024-12-21 13:11:00
7979,2264,4,44,2,327.63,173.17,0.0,0.0,655.26,346.34,8.0,52.42,2024-12-21 13:11:00
7980,2264,5,22,5,237.34,134.87,0.0,0.0,1186.7,674.35,8.0,94.94,2024-12-21 13:11:00
7981,2264,6,150,5,280.85,166.57,5.0,70.21,1334.04,832.85,8.0,106.72,2024-12-21 13:11:00
7982,2265,1,132,4,254.07,178.96,15.0,152.44,863.84,715.84,8.0,69.11,2023-01-08 20:05:00
7983,2265,2,93,5,258.66,193.7,15.0,194.0,1099.3,968.5,8.0,87.94,2023-01-08 20:05:00
7984,2266,1,31,2,282.72,134.26,0.0,0.0,565.44,268.52,8.0,45.24,2024-02-27 13:09:00
7985,2267,1,166,5,165.37,111.44,5.0,41.34,785.51,557.2,8.0,62.84,2023-06-05 08:39:00
7986,2267,2,78,5,78.25,35.06,20.0,78.25,313.0,175.3,8.0,25.04,2023-06-05 08:39:00
7987,2267,3,180,5,199.42,148.66,20.0,199.42,797.68,743.3,8.0,63.81,2023-06-05 08:39:00
7988,2267,4,79,5,501.79,207.45,0.0,0.0,2508.95,1037.25,8.0,200.72,2023-06-05 08:39:00
7989,2267,5,112,4,474.63,274.46,20.0,379.7,1518.82,1097.84,8.0,121.51,2023-06-05 08:39:00
7990,2268,1,154,2,261.32,153.71,5.0,26.13,496.51,307.42,8.0,39.72,2024-07-09 10:29:00
7991,2268,2,32,4,604.09,279.33,0.0,0.0,2416.36,1117.32,8.0,193.31,2024-07-09 10:29:00
7992,2269,1,81,2,256.94,151.36,0.0,0.0,513.88,302.72,8.0,41.11,2024-12-11 18:36:00
7993,2270,1,133,3,410.5,200.28,5.0,61.58,1169.92,600.84,8.0,93.59,2023-04-08 09:12:00
7994,2271,1,75,5,71.89,50.85,0.0,0.0,359.45,254.25,8.0,28.76,2024-06-30 20:10:00
7995,2271,2,47,3,269.32,123.84,5.0,40.4,767.56,371.52,8.0,61.4,2024-06-30 20:10:00
7996,2272,1,162,2,574.04,233.96,15.0,172.21,975.87,467.92,8.0,78.07,2024-02-07 15:53:00
7997,2273,1,109,4,25.01,16.05,15.0,15.01,85.03,64.2,8.0,6.8,2023-09-17 10:15:00
7998,2273,2,113,1,103.85,45.02,0.0,0.0,103.85,45.02,8.0,8.31,2023-09-17 10:15:00
7999,2273,3,11,3,398.08,171.93,0.0,0.0,1194.24,515.79,8.0,95.54,2023-09-17 10:15:00
8000,2273,4,115,2,257.9,180.24,10.0,51.58,464.22,360.48,8.0,37.14,2023-09-17 10:15:00
8001,2273,5,122,5,225.99,106.23,15.0,169.49,960.46,531.15,8.0,76.84,2023-09-17 10:15:00
8002,2274,1,78,4,78.25,35.06,20.0,62.6,250.4,140.24,8.0,20.03,2024-03-12 19:25:00
8003,2274,2,14,4,499.29,238.2,0.0,0.0,1997.16,952.8,8.0,159.77,2024-03-12 19:25:00
8004,2274,3,139,2,176.49,130.67,20.0,70.6,282.38,261.34,8.0,22.59,2024-03-12 19:25:00
8005,2274,4,180,1,199.42,148.66,20.0,39.88,159.54,148.66,8.0,12.76,2024-03-12 19:25:00
8006,2275,1,179,3,115.5,77.62,20.0,69.3,277.2,232.86,8.0,22.18,2023-01-21 11:53:00
8007,2275,2,10,1,55.16,32.58,15.0,8.27,46.89,32.58,8.0,3.75,2023-01-21 11:53:00
8008,2276,1,89,2,150.97,105.52,0.0,0.0,301.94,211.04,8.0,24.16,2023-10-18 20:29:00
8009,2276,2,71,4,343.19,285.54,0.0,0.0,1372.76,1142.16,8.0,109.82,2023-10-18 20:29:00
8010,2277,1,152,4,275.12,139.93,0.0,0.0,1100.48,559.72,8.0,88.04,2024-06-28 17:42:00
8011,2277,2,46,4,477.42,229.63,15.0,286.45,1623.23,918.52,8.0,129.86,2024-06-28 17:42:00
8012,2278,1,131,2,251.67,106.11,20.0,100.67,402.67,212.22,8.0,32.21,2023-04-16 20:35:00
8013,2278,2,148,4,516.71,267.58,0.0,0.0,2066.84,1070.32,8.0,165.35,2023-04-16 20:35:00
8014,2279,1,11,4,398.08,171.93,0.0,0.0,1592.32,687.72,8.0,127.39,2023-01-22 15:56:00
8015,2279,2,71,2,343.19,285.54,0.0,0.0,686.38,571.08,8.0,54.91,2023-01-22 15:56:00
8016,2279,3,47,1,269.32,123.84,5.0,13.47,255.85,123.84,8.0,20.47,2023-01-22 15:56:00
8017,2279,4,167,5,600.88,287.87,5.0,150.22,2854.18,1439.35,8.0,228.33,2023-01-22 15:56:00
8018,2279,5,60,5,489.21,284.86,5.0,122.3,2323.75,1424.3,8.0,185.9,2023-01-22 15:56:00
8019,2279,6,91,5,280.31,196.51,0.0,0.0,1401.55,982.55,8.0,112.12,2023-01-22 15:56:00
8020,2280,1,21,4,262.01,180.17,0.0,0.0,1048.04,720.68,8.0,83.84,2024-08-15 17:11:00
8021,2280,2,167,1,600.88,287.87,5.0,30.04,570.84,287.87,8.0,45.67,2024-08-15 17:11:00
8022,2280,3,49,3,314.94,172.01,0.0,0.0,944.82,516.03,8.0,75.59,2024-08-15 17:11:00
8023,2280,4,82,1,372.71,186.16,5.0,18.64,354.07,186.16,8.0,28.33,2024-08-15 17:11:00
8024,2280,5,64,4,528.24,226.18,0.0,0.0,2112.96,904.72,8.0,169.04,2024-08-15 17:11:00
8025,2280,6,80,1,321.63,243.74,0.0,0.0,321.63,243.74,8.0,25.73,2024-08-15 17:11:00
8026,2281,1,148,4,516.71,267.58,0.0,0.0,2066.84,1070.32,8.0,165.35,2023-11-01 17:18:00
8027,2281,2,157,5,481.62,203.9,20.0,481.62,1926.48,1019.5,8.0,154.12,2023-11-01 17:18:00
8028,2281,3,103,4,104.39,49.58,20.0,83.51,334.05,198.32,8.0,26.72,2023-11-01 17:18:00
8029,2281,4,51,4,410.82,201.03,15.0,246.49,1396.79,804.12,8.0,111.74,2023-11-01 17:18:00
8030,2281,5,89,2,150.97,105.52,0.0,0.0,301.94,211.04,8.0,24.16,2023-11-01 17:18:00
8031,2281,6,117,1,198.75,144.86,0.0,0.0,198.75,144.86,8.0,15.9,2023-11-01 17:18:00
8032,2282,1,142,3,503.14,241.67,20.0,301.88,1207.54,725.01,8.0,96.6,2023-03-16 17:49:00
8033,2282,2,72,3,283.92,214.94,15.0,127.76,724.0,644.82,8.0,57.92,2023-03-16 17:49:00
8034,2282,3,190,2,83.5,44.74,0.0,0.0,167.0,89.48,8.0,13.36,2023-03-16 17:49:00
8035,2283,1,84,5,324.65,146.51,0.0,0.0,1623.25,732.55,8.0,129.86,2023-07-13 19:02:00
8036,2283,2,157,4,481.62,203.9,20.0,385.3,1541.18,815.6,8.0,123.29,2023-07-13 19:02:00
8037,2283,3,18,2,46.7,35.47,10.0,9.34,84.06,70.94,8.0,6.72,2023-07-13 19:02:00
8038,2283,4,90,3,279.33,115.21,0.0,0.0,837.99,345.63,8.0,67.04,2023-07-13 19:02:00
8039,2283,5,76,1,71.25,31.67,0.0,0.0,71.25,31.67,8.0,5.7,2023-07-13 19:02:00
8040,2283,6,25,1,550.97,246.59,15.0,82.65,468.32,246.59,8.0,37.47,2023-07-13 19:02:00
